Timestamp (ms),Electrode 1,Electrode 2,Electrode 3,Electrode 4,
1608175374738,552.4318520844516,576.238905455378,601.9397017080827,584.0844116798878
1608175374739,519.9515999069138,534.3175973597084,608.0527897087153,548.8525807850758
1608175374739,960.4893994932131,959.1519948015629,963.0156449547071,991.1481014192948
1608175374740,1057.627853792234,1053.8903588925425,1041.6725682453916,1070.8870221662714
1608175374740,807.773675219926,806.9953529394154,797.8934319840587,802.7243975704612
1608175374741,723.0680529710337,718.8502340518149,679.5672417577242,706.1640371052347
1608175374741,824.8000241744685,842.9226672504136,816.8436976053366,809.1091053244525
1608175374741,868.4654630307812,899.3557631427442,911.8013166739149,875.9156746588587
1608175374742,857.011207767025,864.9295468189318,853.5815875798687,865.8222542504953
1608175374742,862.95674086963,859.7439078784543,816.8770137692907,855.6871826359991
1608175374743,839.7853881997761,842.4946828109498,812.6658369231852,836.5050121476731
1608175374743,797.4018606549531,812.6164576520774,838.5663970970388,812.0441670680365
1608175374862,840.5203080236109,842.4829631884733,876.5241565786791,835.0422886813136
1608175374862,914.3476341656942,902.658662452645,891.3460602246021,908.4311803969223
1608175374863,893.8208782467867,883.0424996562784,863.9907373164143,913.9511975805333
1608175374863,814.3445933617498,803.6226923831243,815.6953112084608,821.9055973351195
1608175374864,809.9852865020472,800.2643947036898,818.2017512423276,813.4479201257989
1608175374864,886.6543895530339,877.8485802562004,879.3913060877137,916.2393268064928
1608175374864,896.9341602068806,896.1612847057082,901.5172668554767,906.9350641676696
1608175374865,832.7063347600865,824.2133517495748,817.0570008458355,806.8024160409334
1608175374865,805.9950688046463,801.6396216992821,787.7470734405508,799.1909152399925
1608175374865,855.3640302504265,857.2387352613041,864.7146265662266,835.3575670259053
1608175374866,891.050326505639,881.6955494547052,897.5377127351977,843.6885749150376
1608175374866,861.2709548596534,849.1254772514372,879.2622962834563,839.5916462305361
1608175374866,842.1449633262532,816.4635665504562,834.2862095436643,835.6904125283313
1608175374867,845.2992746070408,825.685424233567,832.8070084180227,843.7776233773722
1608175374867,840.2221206404162,846.1508918532869,878.2177361820815,862.7854017369516
1608175374867,843.7923731010109,847.8599898307127,883.7786216527902,879.3022610330142
1608175374868,860.9294591078061,839.4098038463512,830.8726077755855,882.4960526087887
1608175374868,860.4190135134935,832.148161746582,812.0584972583506,868.6975804764772
1608175374868,845.7549970022285,817.3255476646212,838.0343273666376,854.0853817709614
1608175374869,847.4867208582752,818.1699901201912,844.660866633102,855.1296652203007
1608175374869,875.2392296046903,845.7227272432049,839.8545479167374,855.4213742099003
1608175374869,878.3828978432153,850.6280973117581,826.9839368803359,857.2858660097431
1608175374870,850.8502796027047,826.2951542802421,824.7991030815126,838.1380299661927
1608175374870,843.0717684247769,816.1770488362096,820.3531246650499,837.8550663796465
1608175374870,863.3695739214926,842.4620434823735,823.1083691194663,859.986056491522
1608175374871,862.2204302379884,856.6434031628745,820.6510420188008,860.9963095138561
1608175374871,828.6509518538353,832.5587501806065,813.2953609168653,846.9470193124181
1608175374871,812.5359330621733,810.777565470704,800.8270200287367,850.312490751049
1608175374871,849.3192630548295,824.5176884800856,802.3404006934798,875.1906562444076
1608175374871,875.3312608893399,849.3630582578252,819.0013618680371,881.9759421954424
1608175374872,852.4961077611389,838.4329738691284,808.3196282735257,854.4746832447163
1608175374872,833.2989049007138,814.975405074405,777.4958514966778,834.8164935762892
1608175374872,838.2527408579103,826.8982942626221,783.2073775359761,854.9159117444943
1608175374872,856.6825098359461,850.9469735676988,821.7314484497374,881.0893130877386
1608175374872,867.9096637918071,851.8806343419229,844.5506908793119,871.9215966239913
1608175374873,853.0944666892816,832.7588385286728,793.6282739465001,831.6805035702248
1608175374873,845.4976753318679,825.5174953610443,752.3245612501871,819.9672128149547
1608175374873,856.3732186582711,841.6208557786385,786.066847459378,842.0483195023851
1608175374873,845.3563907988303,848.5189021602204,807.4391378906417,865.495320291611
1608175374873,847.7061413502352,840.0952108471093,785.4056651609822,856.5237102062127
1608175374874,854.1766641103336,835.7791636049843,761.2856463798819,834.5536903483327
1608175374874,838.7749979055326,835.4018128000077,777.6810270668506,835.6659562076617
1608175374874,828.2355203654755,833.3142775008303,798.323449695424,851.4786879591942
1608175374874,845.6511795858703,837.078836803576,786.8839529563847,864.4681327169374
1608175374875,865.4799966356156,844.4832471476681,782.3978984662425,872.8467626529482
1608175374875,854.8968724295515,848.7555107221032,816.7945315107892,867.7000992886599
1608175374875,852.7079293742996,840.8970065164073,824.2356731042951,865.3904369088737
1608175374875,863.0677913587655,832.5955992698663,798.3454746676509,880.0056066589693
1608175374908,851.0777748151978,843.9076851323754,799.75635981115,874.4899714326623
1608175374909,842.8011690294005,845.6547406274171,825.5504037631257,845.8270740989276
1608175374909,846.4750033746229,827.8141989720491,811.2060882199055,828.9318323740873
1608175374909,842.818182226961,830.1454784185951,795.7732304276104,824.8523671229755
1608175374909,857.1172032344451,851.3971226183606,830.3389363706158,855.0844746420311
1608175374909,861.134688754325,851.9844675257672,817.280813476435,887.0545805250013
1608175374910,841.09552101016,837.1834014020345,795.6225942900408,864.7440436287276
1608175374910,849.5099469100596,833.7860303292184,802.8159424885202,851.9729997693089
1608175374910,858.1845776232817,846.1659222031637,807.0567897501875,858.4458773693827
1608175374910,858.9036053176435,859.073361620659,840.3202896013823,848.2331423567556
1608175374910,857.6829427250456,849.527421908712,839.3393720583039,837.3899354037875
1608175374910,844.9846455714703,833.9424653525514,802.5708331694445,848.3506004057689
1608175374911,840.9622427797742,839.8162887457275,803.977804622222,853.8727332951554
1608175374911,847.1552438450664,847.8031888397126,830.0692336096661,856.8721891605236
1608175374911,842.8074416516575,839.7968353699771,815.6989294616787,872.933162766336
1608175374911,835.3849942032555,837.8017429020828,794.2672248343586,839.3032553573282
1608175374911,840.156394703304,843.5992607288871,806.8842691960208,824.2706841254125
1608175374911,842.5458585767595,840.3558348419971,817.9903816170133,854.7572229537968
1608175374911,843.8592055390736,834.3641879326575,793.1401404962273,854.5332377990161
1608175374911,839.8072162698261,835.1115249151596,779.0527819133144,843.7790705047072
1608175374912,846.5890846511793,838.7139295181837,805.9792001507219,855.0451429175492
1608175374912,852.4499456844476,838.9015703372194,809.4991474732068,853.7889308344077
1608175374912,845.6969722934156,838.7506347028274,813.5246771451216,843.3780788508573
1608175374912,842.8499178506412,836.2436640169781,803.5111066238366,848.1816932787215
1608175374912,848.120529299025,843.1552615834499,812.5030824981054,849.1819299387425
1608175374912,848.0549090589483,844.8836153937167,834.2024988703838,856.638281230433
1608175374912,845.2825506763389,835.357822147639,818.1667654306299,844.3125955852336
1608175374913,853.831967955329,836.8753886407459,812.9640089291341,853.83761537918
1608175374913,845.9656978366581,842.7171892457477,830.0467687793353,862.3384853935459
1608175374913,841.4802334451274,832.5683877583779,824.9838694321732,841.5410453713428
1608175374913,852.7330680564261,826.4395615739835,812.9546137064949,844.3134145831236
