Timestamp (ms),Electrode 1,Electrode 2,Electrode 3,Electrode 4,
1608174909357,601.3986323132889,651.4475513317137,658.7519881614298,608.7030691430049
1608174909357,545.3311509215234,419.3969840734973,457.24036248388427,494.16861388833297
1608174909358,988.8847944504901,964.2396721830589,994.5304061840129,989.9004899621382
1608174909358,1096.914192465786,1109.402833149299,1135.2463754753708,1074.4501922674626
1608174909359,807.2557833450345,806.9649648108098,834.5246821312675,792.147183042865
1608174909359,742.0872258485568,749.1010111065979,768.0153714256369,737.9093397731326
1608174909359,878.2406658154969,894.9891543661965,910.537198685345,845.8367997710006
1608174909360,898.4009441285293,881.7031622277526,910.0628374458113,891.8106230875418
1608174909360,887.2432134763769,808.1422710276929,842.7635122738869,892.538617104805
1608174909361,879.0169868545529,905.5499142217377,915.6911606272042,889.2099209572051
1608174909361,843.6175493057489,955.1654383720931,956.0668416487397,883.6362481649578
1608174909362,824.5401561587914,829.8007276920227,843.1422140574848,807.0542534616396
1608174909460,876.5598119444617,792.5178424193318,807.7919577214842,798.8929330116296
1608174909461,937.2146115029615,918.6079816915748,921.4111983019302,894.0159357363265
1608174909461,895.494567973191,949.8954526593516,943.5878566911849,907.3880274414045
1608174909462,822.2703310976566,826.501037212123,823.1110222263817,810.8856130618382
1608174909462,816.2412359986013,800.1136590519071,803.0686562732767,821.7309920214831
1608174909462,890.5025127177012,902.7354344488181,905.287115756839,906.1659629444949
1608174909463,933.2877810487389,911.3477424728119,914.5552543692401,902.7026152550392
1608174909463,875.9015210212925,826.2144513326109,831.8065476751597,847.6320930406323
1608174909464,824.0862003631859,825.4290261302511,824.5791235671069,809.5899642796666
1608174909464,871.9856924879391,883.3010717408023,882.7234317196976,835.5043780919236
1608174909464,884.3080623228924,883.1486861643974,890.241468694211,879.1849226975819
1608174909465,842.4567593084486,823.7551961174324,835.8970926820463,842.5522540699194
1608174909465,841.9781675766393,842.4350743840436,842.9056735218734,835.8058809918173
1608174909466,882.809488241147,912.5281593132163,902.8755038090386,899.4954864015016
1608174909466,897.6723916768029,874.9118388530862,876.1895988191843,889.8104790312855
1608174909467,896.5190877288012,812.5009469208983,826.2472697495182,842.7715551579107
1608174909467,865.4163824475816,853.6991167709508,861.5647727896794,867.8498602315633
1608174909468,843.6316844975465,896.3664278091765,897.8805186055828,870.0188482796824
1608174909468,843.0209154720934,842.6751298251464,852.8464372603078,830.734941297098
1608174909469,859.9060162738199,805.3617765087168,816.4377401637254,836.3459817218164
1608174909469,894.9225122773987,857.3283663151283,859.5086448663478,861.2675548573726
1608174909470,892.4951175769122,898.9796586884701,891.6289267300104,864.8672568123484
1608174909471,840.0252946489592,854.8653765977075,848.756151951939,823.7000482432217
1608174909471,830.223260532269,803.0662554958509,806.8886635495246,820.4710781539935
1608174909472,858.7569290968027,854.3569816912917,851.483688139559,865.9423897779233
1608174909472,880.7839184490242,900.007964066184,900.3229074481619,884.1381848155946
1608174909473,874.6740922274448,845.5864902466546,859.2359549663141,887.1068464623595
1608174909473,843.3340765208532,808.9244648440396,819.852495760702,869.5005981070142
1608174909474,859.066804591928,854.5068645232175,860.9861296460806,861.4280233043794
1608174909474,884.7092567892245,878.1412819163329,888.7563363965901,888.4590486206995
1608174909475,853.465870633755,840.6944475106905,854.2074865471759,862.7276054371778
1608174909475,841.5801738748163,822.6233197205008,839.0044361655285,820.8344420674655
1608174909475,867.0671223352497,848.3943032105308,865.8621130758982,839.9121894979594
1608174909476,879.9009338277559,862.7050013852821,882.2710496874464,894.4908288121894
1608174909476,878.8499469843649,832.1311259909234,861.8018921838809,874.1025658249617
1608174909477,864.2166239320292,838.437803019517,856.7822299775572,821.7070388830161
1608174909477,847.7838767523872,877.8997534046247,886.6688577782203,851.5138338760158
1608174909478,853.2021494954889,870.5263701681176,886.1775005029176,876.1410848034574
1608174909478,862.4410980556195,822.6710743797233,841.0406696326288,843.733370047376
1608174909478,863.4797227649487,825.4330635987449,838.8476627706037,856.582405709773
1608174909479,865.3616110057469,874.2985888809537,876.183748139442,864.6683494770854
1608174909479,860.9508834692697,867.7680956137384,869.0788865945324,839.8489907842632
1608174909481,886.2746977925527,829.5616370823499,830.6368438595564,824.4233781096063
1608174909481,877.8777729277253,841.7555181125479,835.0595093385265,830.0853243213714
1608174909482,856.9383335950331,879.7340037197736,869.4798217159909,886.4152011520003
1608174909482,858.8603254376401,871.2376179663205,864.5826453720117,890.8555933044476
1608174909482,828.3396624086247,840.341934745081,842.9038128733248,865.5173355360952
1608174909483,841.7538637282172,856.0757608212018,856.0790516743347,883.7676822211064
1608174909524,889.1707847850561,882.9231296604809,878.604002321403,878.3752935756617
1608174909525,865.2924505551615,866.1072859058238,866.3658626459896,826.8904356702938
1608174909525,832.4253348805635,841.122873733227,840.3488559501951,782.807022395212
1608174909525,831.488874337882,859.3452172529601,852.6595922865761,804.4209886475027
1608174909526,833.6936352291838,880.9601649727068,878.518828146066,842.3398446247575
1608174909526,865.3572170866582,865.5338353739526,869.7303726662681,882.8049806746241
1608174909526,875.1811234076931,861.4891600046548,859.1145368548919,898.843239101246
1608174909526,868.5906875195998,856.2070585177369,852.2422266500573,854.6222387035442
1608174909527,842.1535084660343,859.1103488280662,856.1044767925632,848.9953114315174
1608174909527,828.1970251512033,867.6532725117663,865.8178846544998,827.2267230344412
1608174909527,852.3156443781744,861.1070973126564,851.123306078973,764.1982212285584
1608174909528,859.2366985507707,883.8349303558683,862.6521774645996,809.9989310714867
1608174909528,881.5951445102845,886.4635167418903,877.3314894170533,904.1535298424639
1608174909528,862.2097080342112,864.4684771072547,861.8902980267106,909.6140029103541
1608174909529,837.8858517878117,863.1364699637418,857.3037869681176,880.8807518135806
1608174909529,861.1545603411641,878.1797022615326,871.4356143822793,845.169639824159
1608174909529,865.9742316742958,883.2019909525854,872.7030522229177,797.336456558641
1608174909530,880.7406243203734,863.7300802873929,854.2008804125397,775.5389092049471
